timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1.68634E+12,15244,HTTP Request,200,OK,BLC 1-92,text,TRUE,,177948,266,100,100,https://elearn.daffodilvarsity.edu.bd:443/,98,0,53
1.68634E+12,98,HTTP Request-0,301,Moved Permanently,BLC 1-92,text,TRUE,,349,131,100,100,http://elearn.daffodilvarsity.edu.bd/,98,0,53
1.68634E+12,15146,HTTP Request-1,200,OK,BLC 1-92,text,TRUE,,177599,135,100,100,https://elearn.daffodilvarsity.edu.bd:443/,1837,0,158
1.68634E+12,16182,HTTP Request,200,OK,BLC 1-10,text,TRUE,,177933,266,100,100,https://elearn.daffodilvarsity.edu.bd:443/,91,0,45
1.68634E+12,91,HTTP Request-0,301,Moved Permanently,BLC 1-10,text,TRUE,,349,131,100,100,http://elearn.daffodilvarsity.edu.bd/,91,0,45
1.68634E+12,16091,HTTP Request-1,200,OK,BLC 1-10,text,TRUE,,177584,135,100,100,https://elearn.daffodilvarsity.edu.bd:443/,2287,0,145
1.68634E+12,15960,HTTP Request,200,OK,BLC 1-33,text,TRUE,,177933,266,100,100,https://elearn.daffodilvarsity.edu.bd:443/,94,0,47
1.68634E+12,94,HTTP Request-0,301,Moved Permanently,BLC 1-33,text,TRUE,,349,131,100,100,http://elearn.daffodilvarsity.edu.bd/,94,0,47
1.68634E+12,15866,HTTP Request-1,200,OK,BLC 1-33,text,TRUE,,177584,135,100,100,https://elearn.daffodilvarsity.edu.bd:443/,1983,0,152
1.68634E+12,16280,HTTP Request,200,OK,BLC 1-16,text,TRUE,,177962,266,100,100,https://elearn.daffodilvarsity.edu.bd:443/,101,0,50
1.68634E+12,101,HTTP Request-0,301,Moved Permanently,BLC 1-16,text,TRUE,,349,131,100,100,http://elearn.daffodilvarsity.edu.bd/,101,0,50
1.68634E+12,16179,HTTP Request-1,200,OK,BLC 1-16,text,TRUE,,177613,135,100,100,https://elearn.daffodilvarsity.edu.bd:443/,2155,0,158
1.68634E+12,15666,HTTP Request,200,OK,BLC 1-80,text,TRUE,,177940,266,100,100,https://elearn.daffodilvarsity.edu.bd:443/,119,0,53
1.68634E+12,119,HTTP Request-0,301,Moved Permanently,BLC 1-80,text,TRUE,,349,131,100,100,http://elearn.daffodilvarsity.edu.bd/,119,0,53
1.68634E+12,15547,HTTP Request-1,200,OK,BLC 1-80,text,TRUE,,177591,135,100,100,https://elearn.daffodilvarsity.edu.bd:443/,1745,0,172
1.68634E+12,16184,HTTP Request,200,OK,BLC 1-43,text,TRUE,,177940,266,100,100,https://elearn.daffodilvarsity.edu.bd:443/,98,0,44
1.68634E+12,98,HTTP Request-0,301,Moved Permanently,BLC 1-43,text,TRUE,,349,131,100,100,http://elearn.daffodilvarsity.edu.bd/,98,0,44
1.68634E+12,16086,HTTP Request-1,200,OK,BLC 1-43,text,TRUE,,177591,135,100,100,https://elearn.daffodilvarsity.edu.bd:443/,2293,0,150
1.68634E+12,16152,HTTP Request,200,OK,BLC 1-58,text,TRUE,,177933,266,100,100,https://elearn.daffodilvarsity.edu.bd:443/,90,0,44
1.68634E+12,90,HTTP Request-0,301,Moved Permanently,BLC 1-58,text,TRUE,,349,131,100,100,http://elearn.daffodilvarsity.edu.bd/,90,0,44
1.68634E+12,16062,HTTP Request-1,200,OK,BLC 1-58,text,TRUE,,177584,135,100,100,https://elearn.daffodilvarsity.edu.bd:443/,1753,0,170
1.68634E+12,16290,HTTP Request,200,OK,BLC 1-44,text,TRUE,,177948,266,100,100,https://elearn.daffodilvarsity.edu.bd:443/,98,0,49
1.68634E+12,98,HTTP Request-0,301,Moved Permanently,BLC 1-44,text,TRUE,,349,131,100,100,http://elearn.daffodilvarsity.edu.bd/,98,0,49
1.68634E+12,16192,HTTP Request-1,200,OK,BLC 1-44,text,TRUE,,177599,135,100,100,https://elearn.daffodilvarsity.edu.bd:443/,2299,0,158
1.68634E+12,16090,HTTP Request,200,OK,BLC 1-66,text,TRUE,,177947,266,100,100,https://elearn.daffodilvarsity.edu.bd:443/,99,0,47
1.68634E+12,99,HTTP Request-0,301,Moved Permanently,BLC 1-66,text,TRUE,,349,131,100,100,http://elearn.daffodilvarsity.edu.bd/,99,0,47
1.68634E+12,15991,HTTP Request-1,200,OK,BLC 1-66,text,TRUE,,177598,135,100,100,https://elearn.daffodilvarsity.edu.bd:443/,1771,0,176
1.68634E+12,16102,HTTP Request,200,OK,BLC 1-79,text,TRUE,,177954,266,100,100,https://elearn.daffodilvarsity.edu.bd:443/,102,0,48
1.68634E+12,102,HTTP Request-0,301,Moved Permanently,BLC 1-79,text,TRUE,,349,131,100,100,http://elearn.daffodilvarsity.edu.bd/,102,0,48
1.68634E+12,16000,HTTP Request-1,200,OK,BLC 1-79,text,TRUE,,177605,135,100,100,https://elearn.daffodilvarsity.edu.bd:443/,2250,0,165
1.68634E+12,16509,HTTP Request,200,OK,BLC 1-39,text,TRUE,,177956,266,100,100,https://elearn.daffodilvarsity.edu.bd:443/,90,0,44
1.68634E+12,90,HTTP Request-0,301,Moved Permanently,BLC 1-39,text,TRUE,,349,131,100,100,http://elearn.daffodilvarsity.edu.bd/,90,0,44
1.68634E+12,16419,HTTP Request-1,200,OK,BLC 1-39,text,TRUE,,177607,135,100,100,https://elearn.daffodilvarsity.edu.bd:443/,2339,0,151
1.68634E+12,16363,HTTP Request,200,OK,BLC 1-54,text,TRUE,,177940,266,100,100,https://elearn.daffodilvarsity.edu.bd:443/,99,0,50
1.68634E+12,99,HTTP Request-0,301,Moved Permanently,BLC 1-54,text,TRUE,,349,131,100,100,http://elearn.daffodilvarsity.edu.bd/,99,0,50
1.68634E+12,16264,HTTP Request-1,200,OK,BLC 1-54,text,TRUE,,177591,135,100,100,https://elearn.daffodilvarsity.edu.bd:443/,1849,0,158
1.68634E+12,16088,HTTP Request,200,OK,BLC 1-83,text,TRUE,,177940,266,100,100,https://elearn.daffodilvarsity.edu.bd:443/,105,0,52
1.68634E+12,105,HTTP Request-0,301,Moved Permanently,BLC 1-83,text,TRUE,,349,131,100,100,http://elearn.daffodilvarsity.edu.bd/,105,0,52
1.68634E+12,15983,HTTP Request-1,200,OK,BLC 1-83,text,TRUE,,177591,135,100,100,https://elearn.daffodilvarsity.edu.bd:443/,1676,0,155
1.68634E+12,16301,HTTP Request,200,OK,BLC 1-67,text,TRUE,,177932,266,100,100,https://elearn.daffodilvarsity.edu.bd:443/,106,0,54
1.68634E+12,106,HTTP Request-0,301,Moved Permanently,BLC 1-67,text,TRUE,,349,131,100,100,http://elearn.daffodilvarsity.edu.bd/,106,0,54
1.68634E+12,16195,HTTP Request-1,200,OK,BLC 1-67,text,TRUE,,177583,135,100,100,https://elearn.daffodilvarsity.edu.bd:443/,3110,0,168
1.68634E+12,16506,HTTP Request,200,OK,BLC 1-59,text,TRUE,,177932,266,100,100,https://elearn.daffodilvarsity.edu.bd:443/,103,0,53
1.68634E+12,103,HTTP Request-0,301,Moved Permanently,BLC 1-59,text,TRUE,,349,131,100,100,http://elearn.daffodilvarsity.edu.bd/,103,0,53
1.68634E+12,16403,HTTP Request-1,200,OK,BLC 1-59,text,TRUE,,177583,135,100,100,https://elearn.daffodilvarsity.edu.bd:443/,2011,0,160
1.68634E+12,16424,HTTP Request,200,OK,BLC 1-68,text,TRUE,,177931,266,100,100,https://elearn.daffodilvarsity.edu.bd:443/,106,0,47
1.68634E+12,107,HTTP Request-0,301,Moved Permanently,BLC 1-68,text,TRUE,,349,131,100,100,http://elearn.daffodilvarsity.edu.bd/,106,0,47
1.68634E+12,16317,HTTP Request-1,200,OK,BLC 1-68,text,TRUE,,177582,135,100,100,https://elearn.daffodilvarsity.edu.bd:443/,2328,0,189
1.68634E+12,16139,HTTP Request,200,OK,BLC 1-98,text,TRUE,,177956,266,100,100,https://elearn.daffodilvarsity.edu.bd:443/,105,0,52
1.68634E+12,105,HTTP Request-0,301,Moved Permanently,BLC 1-98,text,TRUE,,349,131,100,100,http://elearn.daffodilvarsity.edu.bd/,105,0,52
1.68634E+12,16034,HTTP Request-1,200,OK,BLC 1-98,text,TRUE,,177607,135,100,100,https://elearn.daffodilvarsity.edu.bd:443/,1418,0,165
1.68634E+12,16534,HTTP Request,200,OK,BLC 1-60,text,TRUE,,177940,266,100,100,https://elearn.daffodilvarsity.edu.bd:443/,100,0,49
1.68634E+12,100,HTTP Request-0,301,Moved Permanently,BLC 1-60,text,TRUE,,349,131,100,100,http://elearn.daffodilvarsity.edu.bd/,100,0,49
1.68634E+12,16433,HTTP Request-1,200,OK,BLC 1-60,text,TRUE,,177591,135,100,100,https://elearn.daffodilvarsity.edu.bd:443/,2470,0,153
1.68634E+12,16559,HTTP Request,200,OK,BLC 1-71,text,TRUE,,177939,266,100,100,https://elearn.daffodilvarsity.edu.bd:443/,101,0,49
1.68634E+12,101,HTTP Request-0,301,Moved Permanently,BLC 1-71,text,TRUE,,349,131,100,100,http://elearn.daffodilvarsity.edu.bd/,101,0,49
1.68634E+12,16458,HTTP Request-1,200,OK,BLC 1-71,text,TRUE,,177590,135,100,100,https://elearn.daffodilvarsity.edu.bd:443/,1716,0,192
1.68634E+12,16431,HTTP Request,200,OK,BLC 1-85,text,TRUE,,177939,266,100,100,https://elearn.daffodilvarsity.edu.bd:443/,102,0,52
1.68634E+12,102,HTTP Request-0,301,Moved Permanently,BLC 1-85,text,TRUE,,349,131,100,100,http://elearn.daffodilvarsity.edu.bd/,102,0,52
1.68634E+12,16328,HTTP Request-1,200,OK,BLC 1-85,text,TRUE,,177590,135,100,100,https://elearn.daffodilvarsity.edu.bd:443/,1751,0,155
1.68634E+12,16864,HTTP Request,200,OK,BLC 1-41,text,TRUE,,177947,266,100,100,https://elearn.daffodilvarsity.edu.bd:443/,104,0,51
1.68634E+12,104,HTTP Request-0,301,Moved Permanently,BLC 1-41,text,TRUE,,349,131,100,100,http://elearn.daffodilvarsity.edu.bd/,104,0,51
1.68634E+12,16760,HTTP Request-1,200,OK,BLC 1-41,text,TRUE,,177598,135,100,100,https://elearn.daffodilvarsity.edu.bd:443/,2737,0,153
1.68634E+12,16662,HTTP Request,200,OK,BLC 1-63,text,TRUE,,177964,266,100,100,https://elearn.daffodilvarsity.edu.bd:443/,95,0,45
1.68634E+12,95,HTTP Request-0,301,Moved Permanently,BLC 1-63,text,TRUE,,349,131,100,100,http://elearn.daffodilvarsity.edu.bd/,95,0,45
1.68634E+12,16567,HTTP Request-1,200,OK,BLC 1-63,text,TRUE,,177615,135,100,100,https://elearn.daffodilvarsity.edu.bd:443/,1985,0,174
1.68634E+12,16985,HTTP Request,200,OK,BLC 1-30,text,TRUE,,177940,266,100,100,https://elearn.daffodilvarsity.edu.bd:443/,107,0,49
1.68634E+12,107,HTTP Request-0,301,Moved Permanently,BLC 1-30,text,TRUE,,349,131,100,100,http://elearn.daffodilvarsity.edu.bd/,107,0,49
1.68634E+12,16878,HTTP Request-1,200,OK,BLC 1-30,text,TRUE,,177591,135,100,100,https://elearn.daffodilvarsity.edu.bd:443/,2003,0,168
1.68634E+12,17198,HTTP Request,200,OK,BLC 1-9,text,TRUE,,177948,266,100,100,https://elearn.daffodilvarsity.edu.bd:443/,98,0,49
1.68634E+12,98,HTTP Request-0,301,Moved Permanently,BLC 1-9,text,TRUE,,349,131,100,100,http://elearn.daffodilvarsity.edu.bd/,98,0,49
1.68634E+12,17100,HTTP Request-1,200,OK,BLC 1-9,text,TRUE,,177599,135,100,100,https://elearn.daffodilvarsity.edu.bd:443/,2471,0,147
1.68634E+12,16574,HTTP Request,200,OK,BLC 1-76,text,TRUE,,177940,266,100,100,https://elearn.daffodilvarsity.edu.bd:443/,107,0,50
1.68634E+12,107,HTTP Request-0,301,Moved Permanently,BLC 1-76,text,TRUE,,349,131,100,100,http://elearn.daffodilvarsity.edu.bd/,107,0,50
1.68634E+12,16466,HTTP Request-1,200,OK,BLC 1-76,text,TRUE,,177591,135,100,100,https://elearn.daffodilvarsity.edu.bd:443/,1693,0,163
1.68634E+12,17320,HTTP Request,200,OK,BLC 1-1,text,TRUE,,177940,266,100,100,https://elearn.daffodilvarsity.edu.bd:443/,117,0,63
1.68634E+12,117,HTTP Request-0,301,Moved Permanently,BLC 1-1,text,TRUE,,349,131,100,100,http://elearn.daffodilvarsity.edu.bd/,117,0,63
1.68634E+12,17203,HTTP Request-1,200,OK,BLC 1-1,text,TRUE,,177591,135,100,100,https://elearn.daffodilvarsity.edu.bd:443/,2401,0,150
1.68634E+12,16999,HTTP Request,200,OK,BLC 1-35,text,TRUE,,177955,266,100,100,https://elearn.daffodilvarsity.edu.bd:443/,105,0,56
1.68634E+12,105,HTTP Request-0,301,Moved Permanently,BLC 1-35,text,TRUE,,349,131,100,100,http://elearn.daffodilvarsity.edu.bd/,105,0,56
1.68634E+12,16893,HTTP Request-1,200,OK,BLC 1-35,text,TRUE,,177606,135,100,100,https://elearn.daffodilvarsity.edu.bd:443/,2723,0,149
1.68634E+12,16431,HTTP Request,200,OK,BLC 1-95,text,TRUE,,177932,266,100,100,https://elearn.daffodilvarsity.edu.bd:443/,98,0,49
1.68634E+12,98,HTTP Request-0,301,Moved Permanently,BLC 1-95,text,TRUE,,349,131,100,100,http://elearn.daffodilvarsity.edu.bd/,98,0,49
1.68634E+12,16333,HTTP Request-1,200,OK,BLC 1-95,text,TRUE,,177583,135,100,100,https://elearn.daffodilvarsity.edu.bd:443/,1689,0,164
1.68634E+12,16524,HTTP Request,200,OK,BLC 1-88,text,TRUE,,177947,266,100,100,https://elearn.daffodilvarsity.edu.bd:443/,106,0,55
1.68634E+12,106,HTTP Request-0,301,Moved Permanently,BLC 1-88,text,TRUE,,349,131,100,100,http://elearn.daffodilvarsity.edu.bd/,106,0,55
1.68634E+12,16418,HTTP Request-1,200,OK,BLC 1-88,text,TRUE,,177598,135,100,100,https://elearn.daffodilvarsity.edu.bd:443/,1654,0,153
1.68634E+12,17343,HTTP Request,200,OK,BLC 1-6,text,TRUE,,177956,266,100,100,https://elearn.daffodilvarsity.edu.bd:443/,110,0,47
1.68634E+12,110,HTTP Request-0,301,Moved Permanently,BLC 1-6,text,TRUE,,349,131,100,100,http://elearn.daffodilvarsity.edu.bd/,110,0,47
1.68634E+12,17232,HTTP Request-1,200,OK,BLC 1-6,text,TRUE,,177607,135,100,100,https://elearn.daffodilvarsity.edu.bd:443/,2274,0,154
1.68634E+12,16916,HTTP Request,200,OK,BLC 1-56,text,TRUE,,177931,266,100,100,https://elearn.daffodilvarsity.edu.bd:443/,106,0,53
1.68634E+12,106,HTTP Request-0,301,Moved Permanently,BLC 1-56,text,TRUE,,349,131,100,100,http://elearn.daffodilvarsity.edu.bd/,106,0,53
1.68634E+12,16809,HTTP Request-1,200,OK,BLC 1-56,text,TRUE,,177582,135,100,100,https://elearn.daffodilvarsity.edu.bd:443/,2179,0,162
1.68634E+12,16712,HTTP Request,200,OK,BLC 1-78,text,TRUE,,177955,266,100,100,https://elearn.daffodilvarsity.edu.bd:443/,112,0,52
1.68634E+12,112,HTTP Request-0,301,Moved Permanently,BLC 1-78,text,TRUE,,349,131,100,100,http://elearn.daffodilvarsity.edu.bd/,112,0,52
1.68634E+12,16600,HTTP Request-1,200,OK,BLC 1-78,text,TRUE,,177606,135,100,100,https://elearn.daffodilvarsity.edu.bd:443/,1852,0,161
1.68634E+12,17265,HTTP Request,200,OK,BLC 1-22,text,TRUE,,177940,266,100,100,https://elearn.daffodilvarsity.edu.bd:443/,99,0,50
1.68634E+12,99,HTTP Request-0,301,Moved Permanently,BLC 1-22,text,TRUE,,349,131,100,100,http://elearn.daffodilvarsity.edu.bd/,99,0,50
1.68634E+12,17166,HTTP Request-1,200,OK,BLC 1-22,text,TRUE,,177591,135,100,100,https://elearn.daffodilvarsity.edu.bd:443/,2546,0,152
1.68634E+12,17427,HTTP Request,200,OK,BLC 1-11,text,TRUE,,177940,266,100,100,https://elearn.daffodilvarsity.edu.bd:443/,105,0,60
1.68634E+12,105,HTTP Request-0,301,Moved Permanently,BLC 1-11,text,TRUE,,349,131,100,100,http://elearn.daffodilvarsity.edu.bd/,105,0,60
1.68634E+12,17322,HTTP Request-1,200,OK,BLC 1-11,text,TRUE,,177591,135,100,100,https://elearn.daffodilvarsity.edu.bd:443/,2612,0,146
1.68634E+12,16581,HTTP Request,200,OK,BLC 1-97,text,TRUE,,177925,266,100,100,https://elearn.daffodilvarsity.edu.bd:443/,102,0,48
1.68634E+12,102,HTTP Request-0,301,Moved Permanently,BLC 1-97,text,TRUE,,349,131,100,100,http://elearn.daffodilvarsity.edu.bd/,102,0,48
1.68634E+12,16479,HTTP Request-1,200,OK,BLC 1-97,text,TRUE,,177576,135,100,100,https://elearn.daffodilvarsity.edu.bd:443/,1669,0,151
1.68634E+12,10423,HTTP Request,200,OK,BLC 1-13,text,TRUE,,177940,266,100,100,https://elearn.daffodilvarsity.edu.bd:443/,81,0,0
1.68634E+12,81,HTTP Request-0,301,Moved Permanently,BLC 1-13,text,TRUE,,349,131,100,100,http://elearn.daffodilvarsity.edu.bd/,81,0,0
1.68634E+12,10342,HTTP Request-1,200,OK,BLC 1-13,text,TRUE,,177591,135,100,100,https://elearn.daffodilvarsity.edu.bd:443/,479,0,0
1.68634E+12,17061,HTTP Request,200,OK,BLC 1-64,text,TRUE,,177954,266,100,100,https://elearn.daffodilvarsity.edu.bd:443/,95,0,49
1.68634E+12,95,HTTP Request-0,301,Moved Permanently,BLC 1-64,text,TRUE,,349,131,100,100,http://elearn.daffodilvarsity.edu.bd/,95,0,49
1.68634E+12,16966,HTTP Request-1,200,OK,BLC 1-64,text,TRUE,,177605,135,100,100,https://elearn.daffodilvarsity.edu.bd:443/,1871,0,148
1.68634E+12,11354,HTTP Request,200,OK,BLC 1-46,text,TRUE,,177940,266,100,100,https://elearn.daffodilvarsity.edu.bd:443/,55,0,0
1.68634E+12,55,HTTP Request-0,301,Moved Permanently,BLC 1-46,text,TRUE,,349,131,100,100,http://elearn.daffodilvarsity.edu.bd/,55,0,0
1.68634E+12,11299,HTTP Request-1,200,OK,BLC 1-46,text,TRUE,,177591,135,100,100,https://elearn.daffodilvarsity.edu.bd:443/,449,0,0
1.68634E+12,11149,HTTP Request,200,OK,BLC 1-27,text,TRUE,,177940,266,100,100,https://elearn.daffodilvarsity.edu.bd:443/,63,0,0
1.68634E+12,63,HTTP Request-0,301,Moved Permanently,BLC 1-27,text,TRUE,,349,131,100,100,http://elearn.daffodilvarsity.edu.bd/,63,0,0
1.68634E+12,11086,HTTP Request-1,200,OK,BLC 1-27,text,TRUE,,177591,135,100,100,https://elearn.daffodilvarsity.edu.bd:443/,500,0,0
1.68634E+12,11825,HTTP Request,200,OK,BLC 1-48,text,TRUE,,177940,266,100,100,https://elearn.daffodilvarsity.edu.bd:443/,66,0,0
1.68634E+12,66,HTTP Request-0,301,Moved Permanently,BLC 1-48,text,TRUE,,349,131,100,100,http://elearn.daffodilvarsity.edu.bd/,66,0,0
1.68634E+12,11758,HTTP Request-1,200,OK,BLC 1-48,text,TRUE,,177591,135,100,100,https://elearn.daffodilvarsity.edu.bd:443/,603,0,0
1.68634E+12,11240,HTTP Request,200,OK,BLC 1-18,text,TRUE,,177940,266,100,100,https://elearn.daffodilvarsity.edu.bd:443/,51,0,0
1.68634E+12,51,HTTP Request-0,301,Moved Permanently,BLC 1-18,text,TRUE,,349,131,100,100,http://elearn.daffodilvarsity.edu.bd/,51,0,0
1.68634E+12,11189,HTTP Request-1,200,OK,BLC 1-18,text,TRUE,,177591,135,100,100,https://elearn.daffodilvarsity.edu.bd:443/,367,0,0
1.68634E+12,12028,HTTP Request,200,OK,BLC 1-37,text,TRUE,,177924,266,100,100,https://elearn.daffodilvarsity.edu.bd:443/,53,0,0
1.68634E+12,53,HTTP Request-0,301,Moved Permanently,BLC 1-37,text,TRUE,,349,131,100,100,http://elearn.daffodilvarsity.edu.bd/,53,0,0
1.68634E+12,11975,HTTP Request-1,200,OK,BLC 1-37,text,TRUE,,177575,135,100,100,https://elearn.daffodilvarsity.edu.bd:443/,609,0,0
1.68634E+12,10601,HTTP Request,200,OK,BLC 1-73,text,TRUE,,177932,266,100,100,https://elearn.daffodilvarsity.edu.bd:443/,50,0,0
1.68634E+12,50,HTTP Request-0,301,Moved Permanently,BLC 1-73,text,TRUE,,349,131,100,100,http://elearn.daffodilvarsity.edu.bd/,50,0,0
1.68634E+12,10551,HTTP Request-1,200,OK,BLC 1-73,text,TRUE,,177583,135,100,100,https://elearn.daffodilvarsity.edu.bd:443/,334,0,0
1.68634E+12,10710,HTTP Request,200,OK,BLC 1-31,text,TRUE,,177940,266,100,100,https://elearn.daffodilvarsity.edu.bd:443/,48,0,0
1.68634E+12,48,HTTP Request-0,301,Moved Permanently,BLC 1-31,text,TRUE,,349,131,100,100,http://elearn.daffodilvarsity.edu.bd/,48,0,0
1.68634E+12,10662,HTTP Request-1,200,OK,BLC 1-31,text,TRUE,,177591,135,100,100,https://elearn.daffodilvarsity.edu.bd:443/,345,0,0
1.68634E+12,11460,HTTP Request,200,OK,BLC 1-53,text,TRUE,,177940,266,100,100,https://elearn.daffodilvarsity.edu.bd:443/,66,0,0
1.68634E+12,66,HTTP Request-0,301,Moved Permanently,BLC 1-53,text,TRUE,,349,131,100,100,http://elearn.daffodilvarsity.edu.bd/,66,0,0
1.68634E+12,11394,HTTP Request-1,200,OK,BLC 1-53,text,TRUE,,177591,135,100,100,https://elearn.daffodilvarsity.edu.bd:443/,340,0,0
1.68634E+12,9862,HTTP Request,200,OK,BLC 1-89,text,TRUE,,177948,266,100,100,https://elearn.daffodilvarsity.edu.bd:443/,47,0,0
1.68634E+12,47,HTTP Request-0,301,Moved Permanently,BLC 1-89,text,TRUE,,349,131,100,100,http://elearn.daffodilvarsity.edu.bd/,47,0,0
1.68634E+12,9815,HTTP Request-1,200,OK,BLC 1-89,text,TRUE,,177599,135,100,100,https://elearn.daffodilvarsity.edu.bd:443/,524,0,0
1.68634E+12,10336,HTTP Request,200,OK,BLC 1-50,text,TRUE,,177948,266,100,100,https://elearn.daffodilvarsity.edu.bd:443/,48,0,0
1.68634E+12,49,HTTP Request-0,301,Moved Permanently,BLC 1-50,text,TRUE,,349,131,100,100,http://elearn.daffodilvarsity.edu.bd/,48,0,0
1.68634E+12,10287,HTTP Request-1,200,OK,BLC 1-50,text,TRUE,,177599,135,100,100,https://elearn.daffodilvarsity.edu.bd:443/,407,0,0
1.68634E+12,11868,HTTP Request,200,OK,BLC 1-17,text,TRUE,,177948,266,100,100,https://elearn.daffodilvarsity.edu.bd:443/,95,0,0
1.68634E+12,95,HTTP Request-0,301,Moved Permanently,BLC 1-17,text,TRUE,,349,131,100,100,http://elearn.daffodilvarsity.edu.bd/,95,0,0
1.68634E+12,11773,HTTP Request-1,200,OK,BLC 1-17,text,TRUE,,177599,135,100,100,https://elearn.daffodilvarsity.edu.bd:443/,344,0,0
1.68634E+12,10600,HTTP Request,200,OK,BLC 1-7,text,TRUE,,177924,266,100,100,https://elearn.daffodilvarsity.edu.bd:443/,48,0,0
1.68634E+12,48,HTTP Request-0,301,Moved Permanently,BLC 1-7,text,TRUE,,349,131,100,100,http://elearn.daffodilvarsity.edu.bd/,48,0,0
1.68634E+12,10552,HTTP Request-1,200,OK,BLC 1-7,text,TRUE,,177575,135,100,100,https://elearn.daffodilvarsity.edu.bd:443/,406,0,0
1.68634E+12,10842,HTTP Request,200,OK,BLC 1-49,text,TRUE,,177940,266,100,100,https://elearn.daffodilvarsity.edu.bd:443/,50,0,0
1.68634E+12,50,HTTP Request-0,301,Moved Permanently,BLC 1-49,text,TRUE,,349,131,100,100,http://elearn.daffodilvarsity.edu.bd/,50,0,0
1.68634E+12,10792,HTTP Request-1,200,OK,BLC 1-49,text,TRUE,,177591,135,100,100,https://elearn.daffodilvarsity.edu.bd:443/,463,0,0
1.68634E+12,9750,HTTP Request,200,OK,BLC 1-42,text,TRUE,,177948,266,100,100,https://elearn.daffodilvarsity.edu.bd:443/,46,0,0
1.68634E+12,46,HTTP Request-0,301,Moved Permanently,BLC 1-42,text,TRUE,,349,131,100,100,http://elearn.daffodilvarsity.edu.bd/,46,0,0
1.68634E+12,9703,HTTP Request-1,200,OK,BLC 1-42,text,TRUE,,177599,135,100,100,https://elearn.daffodilvarsity.edu.bd:443/,338,0,0
1.68634E+12,11144,HTTP Request,200,OK,BLC 1-14,text,TRUE,,177932,266,100,100,https://elearn.daffodilvarsity.edu.bd:443/,51,0,0
1.68634E+12,51,HTTP Request-0,301,Moved Permanently,BLC 1-14,text,TRUE,,349,131,100,100,http://elearn.daffodilvarsity.edu.bd/,51,0,0
1.68634E+12,11093,HTTP Request-1,200,OK,BLC 1-14,text,TRUE,,177583,135,100,100,https://elearn.daffodilvarsity.edu.bd:443/,444,0,0
1.68634E+12,9747,HTTP Request,200,OK,BLC 1-29,text,TRUE,,177924,266,100,100,https://elearn.daffodilvarsity.edu.bd:443/,50,0,0
1.68634E+12,50,HTTP Request-0,301,Moved Permanently,BLC 1-29,text,TRUE,,349,131,100,100,http://elearn.daffodilvarsity.edu.bd/,50,0,0
1.68634E+12,9696,HTTP Request-1,200,OK,BLC 1-29,text,TRUE,,177575,135,100,100,https://elearn.daffodilvarsity.edu.bd:443/,535,0,0
1.68634E+12,10445,HTTP Request,200,OK,BLC 1-24,text,TRUE,,177932,266,100,100,https://elearn.daffodilvarsity.edu.bd:443/,46,0,0
1.68634E+12,46,HTTP Request-0,301,Moved Permanently,BLC 1-24,text,TRUE,,349,131,100,100,http://elearn.daffodilvarsity.edu.bd/,46,0,0
1.68634E+12,10399,HTTP Request-1,200,OK,BLC 1-24,text,TRUE,,177583,135,100,100,https://elearn.daffodilvarsity.edu.bd:443/,400,0,0
1.68634E+12,11074,HTTP Request,200,OK,BLC 1-5,text,TRUE,,177932,266,100,100,https://elearn.daffodilvarsity.edu.bd:443/,50,0,0
1.68634E+12,50,HTTP Request-0,301,Moved Permanently,BLC 1-5,text,TRUE,,349,131,100,100,http://elearn.daffodilvarsity.edu.bd/,50,0,0
1.68634E+12,11024,HTTP Request-1,200,OK,BLC 1-5,text,TRUE,,177583,135,100,100,https://elearn.daffodilvarsity.edu.bd:443/,409,0,0
1.68634E+12,9686,HTTP Request,200,OK,BLC 1-90,text,TRUE,,177940,266,100,100,https://elearn.daffodilvarsity.edu.bd:443/,50,0,0
1.68634E+12,50,HTTP Request-0,301,Moved Permanently,BLC 1-90,text,TRUE,,349,131,100,100,http://elearn.daffodilvarsity.edu.bd/,50,0,0
1.68634E+12,9636,HTTP Request-1,200,OK,BLC 1-90,text,TRUE,,177591,135,100,100,https://elearn.daffodilvarsity.edu.bd:443/,384,0,0
1.68634E+12,8775,HTTP Request,200,OK,BLC 1-55,text,TRUE,,177948,266,100,100,https://elearn.daffodilvarsity.edu.bd:443/,49,0,0
1.68634E+12,49,HTTP Request-0,301,Moved Permanently,BLC 1-55,text,TRUE,,349,131,100,100,http://elearn.daffodilvarsity.edu.bd/,49,0,0
1.68634E+12,8726,HTTP Request-1,200,OK,BLC 1-55,text,TRUE,,177599,135,100,100,https://elearn.daffodilvarsity.edu.bd:443/,374,0,0
1.68634E+12,11408,HTTP Request,200,OK,BLC 1-77,text,TRUE,,177932,266,100,100,https://elearn.daffodilvarsity.edu.bd:443/,48,0,0
1.68634E+12,48,HTTP Request-0,301,Moved Permanently,BLC 1-77,text,TRUE,,349,131,100,100,http://elearn.daffodilvarsity.edu.bd/,48,0,0
1.68634E+12,11360,HTTP Request-1,200,OK,BLC 1-77,text,TRUE,,177583,135,100,100,https://elearn.daffodilvarsity.edu.bd:443/,490,0,0
